DateTime,Date,Time,Windav,Temperature,Humidity,Pressure,Direction
5/1/2013 16:28:27,5/1/2013,16:28:27,0.93,19.85,29.10,965.85,27
5/1/2013 16:28:42,5/1/2013,16:28:42,0.99,19.82,28.70,965.84,43
5/1/2013 16:28:57,5/1/2013,16:28:57,1.47,19.54,27.39,965.84,16
5/1/2013 16:29:12,5/1/2013,16:29:12,0.99,19.85,28.79,965.86,41
5/1/2013 16:29:27,5/1/2013,16:29:27,0.80,19.85,27.00,965.84,28
5/1/2013 16:29:42,5/1/2013,16:29:42,0.59,20.10,27.29,965.85,338
5/1/2013 16:29:57,5/1/2013,16:29:57,0.80,19.89,26.39,965.84,51
5/1/2013 16:30:12,5/1/2013,16:30:12,0.48,20.17,28.00,965.85,53
5/1/2013 16:30:27,5/1/2013,16:30:27,0.93,19.92,27.10,965.84,63
5/1/2013 16:30:42,5/1/2013,16:30:42,1.55,19.62,24.79,965.84,138
5/1/2013 16:30:57,5/1/2013,16:30:57,0.56,20.04,27.20,965.81,75
5/1/2013 16:31:12,5/1/2013,16:31:12,0.16,20.10,27.10,965.81,34
5/1/2013 16:31:27,5/1/2013,16:31:27,0.83,20.04,29.60,965.81,36
5/1/2013 16:31:42,5/1/2013,16:31:42,1.12,19.92,28.70,965.82,34
5/1/2013 16:31:57,5/1/2013,16:31:57,1.41,19.75,27.60,965.82,7
5/1/2013 16:32:12,5/1/2013,16:32:12,1.36,19.62,27.39,965.83,12
5/1/2013 16:32:27,5/1/2013,16:32:27,0.91,19.77,26.79,965.83,39
5/1/2013 16:32:42,5/1/2013,16:32:42,1.44,19.54,27.50,965.85,353
5/1/2013 16:32:57,5/1/2013,16:32:57,2.08,19.29,28.20,965.86,24
5/1/2013 16:33:12,5/1/2013,16:33:12,1.55,19.29,28.29,965.86,358
5/1/2013 16:33:27,5/1/2013,16:33:27,1.47,19.27,26.70,965.85,8
5/1/2013 16:33:42,5/1/2013,16:33:42,1.24,19.54,28.89,965.86,19
5/1/2013 16:33:57,5/1/2013,16:33:57,1.38,19.45,28.20,965.85,359
5/1/2013 16:34:12,5/1/2013,16:34:12,1.62,19.27,26.79,965.84,2
5/1/2013 16:34:27,5/1/2013,16:34:27,1.61,19.29,28.20,965.85,82
5/1/2013 16:34:42,5/1/2013,16:34:42,0.43,19.92,27.89,965.86,32
5/1/2013 16:34:57,5/1/2013,16:34:57,0.00,19.97,27.89,965.85,38
5/1/2013 16:35:12,5/1/2013,16:35:12,0.99,19.70,29.70,965.84,3
5/1/2013 16:35:27,5/1/2013,16:35:27,1.98,19.14,25.39,965.84,0
5/1/2013 16:35:42,5/1/2013,16:35:42,1.86,19.07,26.39,965.84,18
5/1/2013 16:35:57,5/1/2013,16:35:57,1.70,19.14,27.29,965.83,6
5/1/2013 16:36:12,5/1/2013,16:36:12,1.86,19.07,26.29,965.83,0
5/1/2013 16:36:27,5/1/2013,16:36:27,0.61,19.75,28.89,965.84,125
5/1/2013 16:36:42,5/1/2013,16:36:42,0.22,19.89,28.70,965.85,84
5/1/2013 16:36:57,5/1/2013,16:36:57,0.18,20.29,30.60,965.83,327
5/1/2013 16:37:12,5/1/2013,16:37:12,0.00,20.29,28.60,965.83,140
5/1/2013 16:37:27,5/1/2013,16:37:27,0.00,20.32,27.50,965.83,47
5/1/2013 16:37:42,5/1/2013,16:37:42,0.00,20.20,28.39,965.83,29
5/1/2013 16:37:57,5/1/2013,16:37:57,0.11,20.20,29.00,965.81,64
5/1/2013 16:38:12,5/1/2013,16:38:12,1.09,19.92,26.79,965.81,98
5/1/2013 16:38:27,5/1/2013,16:38:27,1.99,19.54,27.60,965.79,7
5/1/2013 16:38:42,5/1/2013,16:38:42,1.93,19.37,26.89,965.84,11
5/1/2013 16:38:57,5/1/2013,16:38:57,1.56,19.57,28.70,965.84,60
5/1/2013 16:39:12,5/1/2013,16:39:12,1.47,19.45,27.00,965.84,27
5/1/2013 16:39:27,5/1/2013,16:39:27,1.23,19.57,25.60,965.84,10
5/1/2013 16:39:42,5/1/2013,16:39:42,1.04,19.54,25.50,965.86,11
5/1/2013 16:39:57,5/1/2013,16:39:57,1.36,19.29,24.70,965.86,353
5/1/2013 16:40:12,5/1/2013,16:40:12,1.24,19.45,26.89,965.85,15
5/1/2013 16:40:27,5/1/2013,16:40:27,1.27,19.54,27.29,965.85,8
5/1/2013 16:40:42,5/1/2013,16:40:42,0.79,19.85,29.50,965.84,31
5/1/2013 16:40:57,5/1/2013,16:40:57,0.13,20.17,28.79,965.86,131
5/1/2013 16:41:12,5/1/2013,16:41:12,0.05,20.20,28.00,965.84,358
5/1/2013 16:41:27,5/1/2013,16:41:27,0.54,20.20,25.00,965.78,305
5/1/2013 16:41:42,5/1/2013,16:41:42,1.63,19.57,25.10,965.81,11
5/1/2013 16:41:57,5/1/2013,16:41:57,1.01,19.89,24.89,965.81,107
5/1/2013 16:42:12,5/1/2013,16:42:12,1.09,19.85,27.20,965.81,67
5/1/2013 16:42:27,5/1/2013,16:42:27,0.76,19.97,27.00,965.81,14
5/1/2013 16:42:42,5/1/2013,16:42:42,1.13,19.82,26.60,965.77,354
5/1/2013 16:42:57,5/1/2013,16:42:57,0.93,19.97,28.39,965.77,357
5/1/2013 16:43:12,5/1/2013,16:43:12,0.56,20.17,29.39,965.77,17
5/1/2013 16:43:27,5/1/2013,16:43:27,0.63,20.29,28.10,965.77,60
5/1/2013 16:43:42,5/1/2013,16:43:42,0.33,20.45,28.60,965.76,204
5/1/2013 16:43:57,5/1/2013,16:43:57,1.26,20.04,25.70,965.76,175
5/1/2013 16:44:12,5/1/2013,16:44:12,0.98,20.20,26.50,965.75,64
5/1/2013 16:44:27,5/1/2013,16:44:27,0.86,20.29,27.70,965.75,31
5/1/2013 16:44:42,5/1/2013,16:44:42,1.37,19.77,24.50,965.75,52
5/1/2013 16:44:57,5/1/2013,16:44:57,0.95,20.17,26.70,965.78,73
5/1/2013 16:45:12,5/1/2013,16:45:12,1.31,19.97,27.39,965.77,51
5/1/2013 16:45:27,5/1/2013,16:45:27,1.90,19.54,27.29,965.77,33
5/1/2013 16:45:42,5/1/2013,16:45:42,1.13,19.77,27.79,965.77,25
5/1/2013 16:45:57,5/1/2013,16:45:57,1.34,19.75,27.29,965.79,13
5/1/2013 16:46:12,5/1/2013,16:46:12,1.61,19.50,27.10,965.81,20
5/1/2013 16:46:27,5/1/2013,16:46:27,1.47,19.50,27.20,965.82,28
5/1/2013 16:46:42,5/1/2013,16:46:42,1.04,19.70,28.70,965.78,1
5/1/2013 16:46:57,5/1/2013,16:46:57,1.24,19.70,29.20,965.81,50
5/1/2013 16:47:12,5/1/2013,16:47:12,1.26,19.62,29.20,965.82,54
5/1/2013 16:47:27,5/1/2013,16:47:27,0.81,19.97,28.10,965.83,3
5/1/2013 16:47:42,5/1/2013,16:47:42,0.45,20.37,27.00,965.82,235
5/1/2013 16:47:57,5/1/2013,16:47:57,1.43,19.70,27.79,965.79,52
5/1/2013 16:48:12,5/1/2013,16:48:12,0.97,19.82,26.89,965.82,11
5/1/2013 16:48:27,5/1/2013,16:48:27,0.93,19.92,27.39,965.83,48
5/1/2013 16:48:42,5/1/2013,16:48:42,1.22,19.62,27.50,965.82,30
5/1/2013 16:48:57,5/1/2013,16:48:57,0.88,19.97,28.10,965.81,25
5/1/2013 16:49:12,5/1/2013,16:49:12,0.76,20.04,27.89,965.81,20
5/1/2013 16:49:27,5/1/2013,16:49:27,0.74,20.04,28.10,965.78,69
5/1/2013 16:49:42,5/1/2013,16:49:42,0.63,20.10,28.29,965.76,358
5/1/2013 16:49:57,5/1/2013,16:49:57,1.22,19.77,26.50,965.77,44
5/1/2013 16:50:12,5/1/2013,16:50:12,1.26,19.64,27.89,965.78,82
5/1/2013 16:50:27,5/1/2013,16:50:27,0.47,20.02,26.20,965.77,25
5/1/2013 16:50:42,5/1/2013,16:50:42,1.18,19.64,25.10,965.76,47
5/1/2013 16:50:57,5/1/2013,16:50:57,0.95,19.77,26.29,965.75,6
5/1/2013 16:51:12,5/1/2013,16:51:12,1.09,19.77,26.29,965.74,43
5/1/2013 16:51:27,5/1/2013,16:51:27,0.23,20.20,26.00,965.74,132
5/1/2013 16:51:42,5/1/2013,16:51:42,0.84,19.89,27.39,965.71,118
5/1/2013 16:51:57,5/1/2013,16:51:57,0.15,20.12,26.89,965.69,11
5/1/2013 16:52:12,5/1/2013,16:52:12,0.76,19.85,25.89,965.69,20
5/1/2013 16:52:27,5/1/2013,16:52:27,1.58,19.42,24.10,965.68,356
5/1/2013 16:52:42,5/1/2013,16:52:42,1.45,19.45,26.60,965.68,354
5/1/2013 16:52:57,5/1/2013,16:52:57,2.54,19.10,27.60,965.68,6
5/1/2013 16:53:12,5/1/2013,16:53:12,1.93,19.22,29.29,965.72,34
5/1/2013 16:53:27,5/1/2013,16:53:27,1.87,19.29,29.10,965.72,359
5/1/2013 16:53:42,5/1/2013,16:53:42,2.12,19.02,25.89,965.72,13
5/1/2013 16:53:57,5/1/2013,16:53:57,1.48,19.27,26.89,965.76,352
5/1/2013 16:54:12,5/1/2013,16:54:12,1.47,19.14,26.79,965.75,16
5/1/2013 16:54:27,5/1/2013,16:54:27,1.04,19.54,28.20,965.76,123
5/1/2013 16:54:42,5/1/2013,16:54:42,1.08,19.37,28.39,965.75,90
5/1/2013 16:54:57,5/1/2013,16:54:57,1.12,19.54,28.60,965.74,1
5/1/2013 16:55:12,5/1/2013,16:55:12,1.31,19.37,28.20,965.72,39
5/1/2013 16:55:27,5/1/2013,16:55:27,1.34,19.22,27.70,965.75,28
5/1/2013 16:55:42,5/1/2013,16:55:42,0.84,19.45,28.89,965.76,10
5/1/2013 16:55:57,5/1/2013,16:55:57,0.95,19.62,28.70,965.76,358
5/1/2013 16:56:12,5/1/2013,16:56:12,1.51,19.14,28.29,965.75,8
5/1/2013 16:56:27,5/1/2013,16:56:27,1.80,18.87,27.50,965.77,38
5/1/2013 16:56:42,5/1/2013,16:56:42,1.51,19.00,28.20,965.78,347
5/1/2013 16:56:57,5/1/2013,16:56:57,1.30,19.07,28.79,965.78,40
5/1/2013 16:57:12,5/1/2013,16:57:12,1.55,18.75,27.79,965.79,24
5/1/2013 16:57:27,5/1/2013,16:57:27,1.24,18.89,27.60,965.82,297
5/1/2013 16:57:42,5/1/2013,16:57:42,0.80,19.10,27.70,965.83,65
5/1/2013 16:57:57,5/1/2013,16:57:57,0.69,19.02,27.89,965.82,45
5/1/2013 16:58:12,5/1/2013,16:58:12,1.23,18.75,27.39,965.82,27
5/1/2013 16:58:27,5/1/2013,16:58:27,0.91,18.89,27.70,965.81,61
5/1/2013 16:58:42,5/1/2013,16:58:42,0.97,18.89,28.20,965.82,69
5/1/2013 16:58:57,5/1/2013,16:58:57,0.84,18.95,27.70,965.82,77
5/1/2013 16:59:12,5/1/2013,16:59:12,1.56,18.54,26.29,965.81,359
5/1/2013 16:59:27,5/1/2013,16:59:27,1.04,18.75,28.39,965.81,58
5/1/2013 16:59:42,5/1/2013,16:59:42,1.38,18.62,29.20,965.82,49
5/1/2013 16:59:57,5/1/2013,16:59:57,1.13,18.79,30.20,965.82,64
5/1/2013 17:00:12,5/1/2013,17:00:12,1.27,18.79,30.10,965.82,18
5/1/2013 17:00:27,5/1/2013,17:00:27,0.72,18.79,28.89,965.81,44
5/1/2013 17:00:42,5/1/2013,17:00:42,2.02,18.32,26.79,965.78,9
5/1/2013 17:00:57,5/1/2013,17:00:57,1.91,18.35,28.39,965.78,33
5/1/2013 17:01:12,5/1/2013,17:01:12,1.09,18.62,30.20,965.81,48
5/1/2013 17:01:27,5/1/2013,17:01:27,2.23,18.12,26.10,965.78,345
5/1/2013 17:01:42,5/1/2013,17:01:42,1.43,18.39,29.50,965.81,63
5/1/2013 17:01:57,5/1/2013,17:01:57,0.95,18.60,29.60,965.79,11
5/1/2013 17:02:12,5/1/2013,17:02:12,0.88,18.75,29.20,965.79,31
5/1/2013 17:02:27,5/1/2013,17:02:27,0.59,19.00,30.00,965.77,89
5/1/2013 17:02:42,5/1/2013,17:02:42,1.09,18.79,29.89,965.75,33
5/1/2013 17:02:57,5/1/2013,17:02:57,1.49,18.54,30.29,965.71,1
5/1/2013 17:03:12,5/1/2013,17:03:12,0.80,19.00,30.00,965.74,343
5/1/2013 17:03:27,5/1/2013,17:03:27,0.83,18.89,28.00,965.71,11
5/1/2013 17:03:42,5/1/2013,17:03:42,0.68,18.89,27.10,965.71,6
5/1/2013 17:03:57,5/1/2013,17:03:57,0.05,19.14,26.39,965.70,83
5/1/2013 17:04:12,5/1/2013,17:04:12,0.00,19.35,27.39,965.70,34
5/1/2013 17:04:27,5/1/2013,17:04:27,0.43,19.02,27.89,965.71,36
5/1/2013 17:04:42,5/1/2013,17:04:42,0.83,19.07,28.79,965.70,6
5/1/2013 17:04:57,5/1/2013,17:04:57,0.55,19.14,27.70,965.68,16
5/1/2013 17:05:12,5/1/2013,17:05:12,0.00,19.37,28.10,965.67,10
5/1/2013 17:05:27,5/1/2013,17:05:27,0.73,19.22,29.29,965.65,8
5/1/2013 17:05:42,5/1/2013,17:05:42,0.54,19.37,28.10,965.65,28
5/1/2013 17:05:57,5/1/2013,17:05:57,0.87,19.22,29.70,965.64,6
5/1/2013 17:06:12,5/1/2013,17:06:12,0.94,19.07,28.60,965.63,349
5/1/2013 17:06:27,5/1/2013,17:06:27,0.98,19.14,26.89,965.64,57
5/1/2013 17:06:42,5/1/2013,17:06:42,0.59,19.42,28.00,965.62,90
5/1/2013 17:06:57,5/1/2013,17:06:57,1.09,19.22,27.39,965.61,45
5/1/2013 17:07:12,5/1/2013,17:07:12,1.87,18.82,29.50,965.62,42
5/1/2013 17:07:27,5/1/2013,17:07:27,1.77,18.67,29.00,965.62,1
5/1/2013 17:07:42,5/1/2013,17:07:42,1.81,18.62,26.79,965.64,65
5/1/2013 17:07:57,5/1/2013,17:07:57,1.22,18.79,27.79,965.63,34
5/1/2013 17:08:12,5/1/2013,17:08:12,0.98,18.89,28.79,965.63,334
5/1/2013 17:08:27,5/1/2013,17:08:27,0.38,19.10,27.20,965.63,10
5/1/2013 17:08:42,5/1/2013,17:08:42,0.26,19.00,28.60,965.64,23
5/1/2013 17:08:57,5/1/2013,17:08:57,0.43,19.17,27.39,965.65,68
5/1/2013 17:09:12,5/1/2013,17:09:12,0.36,19.27,26.89,965.65,11
5/1/2013 17:09:27,5/1/2013,17:09:27,0.37,19.02,26.50,965.65,39
5/1/2013 17:09:42,5/1/2013,17:09:42,1.16,18.89,27.89,965.64,358
5/1/2013 17:09:57,5/1/2013,17:09:57,1.06,19.00,26.60,965.64,78
5/1/2013 17:10:12,5/1/2013,17:10:12,0.87,19.29,27.20,965.62,60
5/1/2013 17:10:27,5/1/2013,17:10:27,0.40,19.37,27.39,965.61,338
5/1/2013 17:10:42,5/1/2013,17:10:42,0.68,19.10,26.70,965.62,5
5/1/2013 17:10:57,5/1/2013,17:10:57,1.41,18.75,25.89,965.61,351
5/1/2013 17:11:12,5/1/2013,17:11:12,1.04,18.87,29.10,965.62,20
5/1/2013 17:11:27,5/1/2013,17:11:27,1.72,18.75,27.50,965.65,17
5/1/2013 17:11:42,5/1/2013,17:11:42,1.48,18.79,28.20,965.65,62
5/1/2013 17:11:57,5/1/2013,17:11:57,0.99,19.10,29.00,965.64,30
5/1/2013 17:12:12,5/1/2013,17:12:12,1.37,18.82,28.60,965.67,37
5/1/2013 17:12:27,5/1/2013,17:12:27,2.15,18.27,26.20,965.68,23
5/1/2013 17:12:42,5/1/2013,17:12:42,1.06,18.89,29.00,965.67,88
5/1/2013 17:12:57,5/1/2013,17:12:57,0.58,19.10,29.89,965.67,56
5/1/2013 17:13:12,5/1/2013,17:13:12,1.18,18.95,31.70,965.69,8
5/1/2013 17:13:27,5/1/2013,17:13:27,1.43,18.72,27.39,965.69,58
5/1/2013 17:13:42,5/1/2013,17:13:42,0.79,19.02,27.20,965.69,22
5/1/2013 17:13:57,5/1/2013,17:13:57,0.99,18.95,28.70,965.69,23
5/1/2013 17:14:12,5/1/2013,17:14:12,0.86,19.00,29.70,965.68,23
5/1/2013 17:14:27,5/1/2013,17:14:27,0.98,18.89,29.60,965.68,359
5/1/2013 17:14:42,5/1/2013,17:14:42,0.79,19.02,28.89,965.68,18
5/1/2013 17:14:57,5/1/2013,17:14:57,0.86,19.07,30.39,965.69,33
5/1/2013 17:15:12,5/1/2013,17:15:12,0.00,19.27,31.20,965.71,16
5/1/2013 17:15:27,5/1/2013,17:15:27,1.04,18.95,29.39,965.69,0
5/1/2013 17:15:42,5/1/2013,17:15:42,1.87,18.67,28.79,965.69,5
5/1/2013 17:15:57,5/1/2013,17:15:57,1.72,18.67,27.70,965.68,0
5/1/2013 17:16:12,5/1/2013,17:16:12,1.90,18.54,27.79,965.69,0
5/1/2013 17:16:27,5/1/2013,17:16:27,2.01,18.52,27.20,965.71,26
5/1/2013 17:16:42,5/1/2013,17:16:42,1.11,18.87,28.89,965.70,343
5/1/2013 17:16:57,5/1/2013,17:16:57,0.45,19.22,29.29,965.72,58
5/1/2013 17:17:12,5/1/2013,17:17:12,0.36,19.22,26.89,965.72,12
5/1/2013 17:17:27,5/1/2013,17:17:27,0.88,19.02,26.20,965.72,15
5/1/2013 17:17:42,5/1/2013,17:17:42,0.55,19.14,26.79,965.74,353
5/1/2013 17:17:57,5/1/2013,17:17:57,1.34,18.82,25.60,965.71,4
5/1/2013 17:18:12,5/1/2013,17:18:12,1.86,18.60,24.89,965.71,24
5/1/2013 17:18:27,5/1/2013,17:18:27,2.06,18.47,25.20,965.71,9
5/1/2013 17:18:42,5/1/2013,17:18:42,2.27,18.35,27.00,965.72,5
5/1/2013 17:18:57,5/1/2013,17:18:57,2.09,18.27,26.39,965.72,359
5/1/2013 17:19:12,5/1/2013,17:19:12,1.68,18.39,26.70,965.72,8
5/1/2013 17:19:27,5/1/2013,17:19:27,1.36,18.45,27.50,965.72,354
5/1/2013 17:19:42,5/1/2013,17:19:42,0.58,18.82,27.50,965.76,36
5/1/2013 17:19:57,5/1/2013,17:19:57,0.93,18.75,28.00,965.74,33
5/1/2013 17:20:12,5/1/2013,17:20:12,0.56,18.89,27.60,965.71,30
5/1/2013 17:20:27,5/1/2013,17:20:27,0.88,18.72,26.70,965.72,6
5/1/2013 17:20:42,5/1/2013,17:20:42,1.30,18.54,26.50,965.71,354
5/1/2013 17:20:57,5/1/2013,17:20:57,1.01,18.67,27.60,965.71,90
5/1/2013 17:21:12,5/1/2013,17:21:12,1.38,18.60,26.79,965.72,10
5/1/2013 17:21:27,5/1/2013,17:21:27,2.40,18.12,26.79,965.75,11
5/1/2013 17:21:42,5/1/2013,17:21:42,1.41,18.45,28.50,965.78,39
5/1/2013 17:21:57,5/1/2013,17:21:57,0.87,18.54,28.10,965.77,13
5/1/2013 17:22:12,5/1/2013,17:22:12,0.68,18.67,26.70,965.77,12
5/1/2013 17:22:27,5/1/2013,17:22:27,0.73,18.67,27.50,965.77,27
5/1/2013 17:22:42,5/1/2013,17:22:42,1.37,18.35,26.79,965.76,355
5/1/2013 17:22:57,5/1/2013,17:22:57,1.31,18.35,29.10,965.77,36
5/1/2013 17:23:12,5/1/2013,17:23:12,1.45,18.27,28.00,965.76,2
5/1/2013 17:23:27,5/1/2013,17:23:27,1.48,18.25,29.50,965.76,359
5/1/2013 17:23:42,5/1/2013,17:23:42,0.99,18.35,29.60,965.76,60
5/1/2013 17:23:57,5/1/2013,17:23:57,0.20,18.79,29.79,965.76,61
5/1/2013 17:24:12,5/1/2013,17:24:12,0.65,18.67,29.89,965.75,18
5/1/2013 17:24:27,5/1/2013,17:24:27,0.97,18.39,29.10,965.76,12
5/1/2013 17:24:42,5/1/2013,17:24:42,1.44,18.12,26.39,965.77,3
5/1/2013 17:24:57,5/1/2013,17:24:57,0.97,18.20,27.20,965.77,349
5/1/2013 17:25:12,5/1/2013,17:25:12,1.18,18.12,28.70,965.77,13
5/1/2013 17:25:27,5/1/2013,17:25:27,0.95,18.14,30.10,965.79,0
5/1/2013 17:25:42,5/1/2013,17:25:42,0.94,18.12,29.00,965.79,0
5/1/2013 17:25:57,5/1/2013,17:25:57,0.98,18.07,26.70,965.79,354
5/1/2013 17:26:12,5/1/2013,17:26:12,1.69,17.92,28.70,965.77,27
5/1/2013 17:26:27,5/1/2013,17:26:27,1.68,17.97,28.89,965.77,8
5/1/2013 17:26:42,5/1/2013,17:26:42,2.70,17.57,25.89,965.75,11
5/1/2013 17:26:57,5/1/2013,17:26:57,1.54,17.72,26.50,965.74,356
5/1/2013 17:27:12,5/1/2013,17:27:12,2.18,17.57,28.29,965.75,7
5/1/2013 17:27:27,5/1/2013,17:27:27,1.99,17.60,29.20,965.75,8
5/1/2013 17:27:42,5/1/2013,17:27:42,2.15,17.57,28.60,965.77,1
5/1/2013 17:27:57,5/1/2013,17:27:57,2.08,17.50,28.20,965.75,12
5/1/2013 17:28:12,5/1/2013,17:28:12,1.76,17.57,28.39,965.72,0
5/1/2013 17:28:27,5/1/2013,17:28:27,1.52,17.60,27.60,965.74,6
5/1/2013 17:28:42,5/1/2013,17:28:42,2.29,17.50,27.50,965.76,356
5/1/2013 17:28:57,5/1/2013,17:28:57,1.76,17.50,27.10,965.78,358
5/1/2013 17:29:12,5/1/2013,17:29:12,1.05,17.72,28.89,965.77,51
5/1/2013 17:29:27,5/1/2013,17:29:27,1.99,17.42,26.29,965.76,9
5/1/2013 17:29:42,5/1/2013,17:29:42,2.88,17.22,25.89,965.76,41
5/1/2013 17:29:57,5/1/2013,17:29:57,2.06,17.37,26.70,965.77,16
5/1/2013 17:30:12,5/1/2013,17:30:12,1.44,17.50,27.70,965.77,13
5/1/2013 17:30:27,5/1/2013,17:30:27,0.74,17.79,28.00,965.78,353
5/1/2013 17:30:42,5/1/2013,17:30:42,1.73,17.57,29.10,965.75,10
5/1/2013 17:30:57,5/1/2013,17:30:57,2.33,17.32,28.60,965.74,14
5/1/2013 17:31:12,5/1/2013,17:31:12,2.83,17.25,27.50,965.76,20
5/1/2013 17:31:27,5/1/2013,17:31:27,1.80,17.45,27.29,965.76,3
5/1/2013 17:31:42,5/1/2013,17:31:42,2.49,17.25,28.70,965.77,41
5/1/2013 17:31:57,5/1/2013,17:31:57,1.80,17.42,29.79,965.78,57
5/1/2013 17:32:12,5/1/2013,17:32:12,1.62,17.45,28.10,965.75,5
5/1/2013 17:32:27,5/1/2013,17:32:27,2.08,17.37,27.60,965.75,12
5/1/2013 17:32:42,5/1/2013,17:32:42,3.05,17.17,27.39,965.74,353
5/1/2013 17:32:57,5/1/2013,17:32:57,2.48,17.22,28.10,965.72,14
5/1/2013 17:33:12,5/1/2013,17:33:12,2.38,17.25,28.10,965.74,1
5/1/2013 17:33:27,5/1/2013,17:33:27,2.40,17.22,29.00,965.74,359
5/1/2013 17:33:42,5/1/2013,17:33:42,2.84,17.10,29.60,965.77,13
5/1/2013 17:33:57,5/1/2013,17:33:57,1.80,17.32,30.10,965.78,0
5/1/2013 17:34:12,5/1/2013,17:34:12,1.91,17.32,30.00,965.78,81
5/1/2013 17:34:27,5/1/2013,17:34:27,1.49,17.42,30.79,965.77,1
5/1/2013 17:34:42,5/1/2013,17:34:42,1.13,17.52,30.79,965.75,23
5/1/2013 17:34:57,5/1/2013,17:34:57,1.40,17.42,30.60,965.76,354
5/1/2013 17:35:12,5/1/2013,17:35:12,2.04,17.25,28.39,965.76,39
5/1/2013 17:35:27,5/1/2013,17:35:27,1.83,17.25,28.50,965.76,353
5/1/2013 17:35:42,5/1/2013,17:35:42,1.36,17.29,28.20,965.75,352
5/1/2013 17:35:57,5/1/2013,17:35:57,1.38,17.25,28.10,965.75,0
5/1/2013 17:36:12,5/1/2013,17:36:12,1.52,17.25,30.00,965.75,1
5/1/2013 17:36:27,5/1/2013,17:36:27,1.36,17.25,30.29,965.74,9
5/1/2013 17:36:42,5/1/2013,17:36:42,1.84,17.10,27.10,965.72,10
5/1/2013 17:36:57,5/1/2013,17:36:57,1.65,17.10,27.10,965.75,15
5/1/2013 17:37:12,5/1/2013,17:37:12,1.24,17.14,29.60,965.77,56
5/1/2013 17:37:27,5/1/2013,17:37:27,0.99,17.25,30.39,965.78,23
5/1/2013 17:37:42,5/1/2013,17:37:42,0.97,17.29,31.10,965.78,21
5/1/2013 17:37:57,5/1/2013,17:37:57,1.45,17.14,32.50,965.71,0
5/1/2013 17:38:12,5/1/2013,17:38:12,1.13,17.29,30.79,965.69,343
5/1/2013 17:38:27,5/1/2013,17:38:27,0.51,17.52,31.20,965.69,173
5/1/2013 17:38:42,5/1/2013,17:38:42,1.12,17.32,31.70,965.67,0
5/1/2013 17:38:57,5/1/2013,17:38:57,1.43,17.25,31.39,965.67,358
5/1/2013 17:39:12,5/1/2013,17:39:12,1.11,17.32,30.89,965.67,25
5/1/2013 17:39:27,5/1/2013,17:39:27,0.84,17.50,31.20,965.67,0
5/1/2013 17:39:42,5/1/2013,17:39:42,0.97,17.45,31.10,965.67,15
5/1/2013 17:39:57,5/1/2013,17:39:57,0.93,17.57,31.00,965.64,358
5/1/2013 17:40:12,5/1/2013,17:40:12,0.18,17.87,30.20,965.64,1
5/1/2013 17:40:27,5/1/2013,17:40:27,0.00,17.92,30.70,965.64,56
5/1/2013 17:40:42,5/1/2013,17:40:42,0.73,17.79,28.70,965.62,14
5/1/2013 17:40:57,5/1/2013,17:40:57,0.90,17.85,28.10,965.63,18
5/1/2013 17:41:12,5/1/2013,17:41:12,0.91,17.97,31.10,965.63,2
5/1/2013 17:41:27,5/1/2013,17:41:27,1.52,17.70,29.10,965.63,4
5/1/2013 17:41:42,5/1/2013,17:41:42,2.30,17.42,28.10,965.63,10
5/1/2013 17:41:57,5/1/2013,17:41:57,2.49,17.32,29.70,965.61,67
5/1/2013 17:42:12,5/1/2013,17:42:12,1.76,17.42,27.70,965.62,11
5/1/2013 17:42:27,5/1/2013,17:42:27,2.02,17.32,28.79,965.64,356
5/1/2013 17:42:42,5/1/2013,17:42:42,1.09,17.50,27.79,965.65,3
5/1/2013 17:42:57,5/1/2013,17:42:57,1.58,17.42,28.89,965.65,354
5/1/2013 17:43:12,5/1/2013,17:43:12,1.47,17.37,27.70,965.65,353
5/1/2013 17:43:27,5/1/2013,17:43:27,2.13,17.25,28.00,965.67,10
5/1/2013 17:43:42,5/1/2013,17:43:42,1.27,17.42,28.29,965.67,42
5/1/2013 17:43:57,5/1/2013,17:43:57,2.31,17.17,28.39,965.67,0
5/1/2013 17:44:12,5/1/2013,17:44:12,2.30,17.10,31.20,965.68,5
5/1/2013 17:44:27,5/1/2013,17:44:27,1.69,17.17,31.29,965.68,12
5/1/2013 17:44:42,5/1/2013,17:44:42,2.23,17.10,29.39,965.68,7
5/1/2013 17:44:57,5/1/2013,17:44:57,1.95,17.14,29.29,965.68,5
5/1/2013 17:45:12,5/1/2013,17:45:12,1.76,17.17,31.29,965.67,9
5/1/2013 17:45:27,5/1/2013,17:45:27,1.06,17.37,32.00,965.69,18
5/1/2013 17:45:42,5/1/2013,17:45:42,1.97,17.10,30.00,965.69,62
5/1/2013 17:45:57,5/1/2013,17:45:57,0.91,17.52,31.60,965.70,333
5/1/2013 17:46:12,5/1/2013,17:46:12,2.06,17.17,29.50,965.69,349
5/1/2013 17:46:27,5/1/2013,17:46:27,1.23,17.37,33.20,965.69,61
5/1/2013 17:46:42,5/1/2013,17:46:42,1.80,17.04,32.79,965.69,76
5/1/2013 17:46:57,5/1/2013,17:46:57,1.31,17.25,31.29,965.67,65
5/1/2013 17:47:12,5/1/2013,17:47:12,2.30,17.04,30.29,965.68,1
5/1/2013 17:47:27,5/1/2013,17:47:27,2.65,16.89,29.79,965.68,358
