DateTime,Date,Time,Wind,Temperature,Pressure,Humidity,Direction
11/7/2013 19:50:54,11/7/2013,19:50:54,0.00,8.12,953.21,64.69,240
11/7/2013 19:51:24,11/7/2013,19:51:24,0.00,8.17,953.22,64.80,237
11/7/2013 19:51:54,11/7/2013,19:51:54,0.00,8.17,953.21,64.90,240
11/7/2013 19:52:24,11/7/2013,19:52:24,0.00,8.12,953.21,65.00,236
11/7/2013 19:52:54,11/7/2013,19:52:54,0.00,8.17,953.21,64.90,236
11/7/2013 19:53:24,11/7/2013,19:53:24,0.00,8.12,953.24,64.90,236
11/7/2013 19:53:54,11/7/2013,19:53:54,0.00,8.10,953.23,65.09,237
11/7/2013 19:54:24,11/7/2013,19:54:24,0.00,8.10,953.25,64.90,232
11/7/2013 19:54:54,11/7/2013,19:54:54,0.00,8.10,953.23,64.90,234
11/7/2013 19:55:24,11/7/2013,19:55:24,0.00,8.10,953.24,64.90,235
11/7/2013 19:55:54,11/7/2013,19:55:54,0.00,8.10,953.25,65.09,235
11/7/2013 19:56:24,11/7/2013,19:56:24,0.00,8.05,953.26,65.09,213
11/7/2013 19:56:54,11/7/2013,19:56:54,0.00,8.05,953.25,65.40,236
11/7/2013 19:57:24,11/7/2013,19:57:24,0.00,8.02,953.25,65.59,238
11/7/2013 19:57:54,11/7/2013,19:57:54,0.00,8.02,953.26,65.30,231
11/7/2013 19:58:24,11/7/2013,19:58:24,0.00,8.02,953.26,65.59,236
11/7/2013 19:58:54,11/7/2013,19:58:54,0.00,8.02,953.26,65.90,236
11/7/2013 19:59:24,11/7/2013,19:59:24,0.00,8.02,953.26,65.40,234
11/7/2013 19:59:54,11/7/2013,19:59:54,0.00,8.02,953.26,65.50,236
11/7/2013 20:00:24,11/7/2013,20:00:24,0.00,8.02,953.28,65.80,244
11/7/2013 20:00:54,11/7/2013,20:00:54,0.00,8.02,953.30,65.69,243
11/7/2013 20:01:24,11/7/2013,20:01:24,0.00,8.02,953.30,65.09,242
11/7/2013 20:01:54,11/7/2013,20:01:54,0.00,7.97,953.30,65.19,242
11/7/2013 20:02:24,11/7/2013,20:02:24,0.00,7.97,953.31,65.00,238
11/7/2013 20:02:54,11/7/2013,20:02:54,0.00,7.97,953.30,65.30,232
11/7/2013 20:03:24,11/7/2013,20:03:24,0.00,7.92,953.31,65.40,234
11/7/2013 20:03:54,11/7/2013,20:03:54,0.00,7.92,953.33,65.40,233
11/7/2013 20:04:24,11/7/2013,20:04:24,0.00,7.90,953.32,65.69,234
11/7/2013 20:04:54,11/7/2013,20:04:54,0.00,7.84,953.36,65.50,234
11/7/2013 20:05:24,11/7/2013,20:05:24,0.00,7.90,953.38,65.59,235
11/7/2013 20:05:54,11/7/2013,20:05:54,0.00,7.90,953.41,65.40,233
11/7/2013 20:06:24,11/7/2013,20:06:24,0.00,7.90,953.42,65.50,223
11/7/2013 20:06:54,11/7/2013,20:06:54,0.00,7.84,953.41,65.59,227
11/7/2013 20:07:24,11/7/2013,20:07:24,0.00,7.84,953.42,65.90,237
11/7/2013 20:07:54,11/7/2013,20:07:54,0.00,7.92,953.44,65.59,229
11/7/2013 20:08:24,11/7/2013,20:08:24,0.00,7.92,953.46,65.40,223
11/7/2013 20:08:54,11/7/2013,20:08:54,0.00,7.90,953.44,65.50,229
11/7/2013 20:09:24,11/7/2013,20:09:24,0.00,7.90,953.45,65.40,230
11/7/2013 20:09:54,11/7/2013,20:09:54,0.00,7.90,953.44,65.30,226
11/7/2013 20:10:24,11/7/2013,20:10:24,0.00,7.92,953.44,65.50,237
11/7/2013 20:10:54,11/7/2013,20:10:54,0.00,7.84,953.44,65.40,228
11/7/2013 20:11:24,11/7/2013,20:11:24,0.00,7.90,953.41,65.40,217
11/7/2013 20:11:54,11/7/2013,20:11:54,0.00,7.92,953.44,65.40,226
11/7/2013 20:12:24,11/7/2013,20:12:24,0.00,7.92,953.44,65.19,230
11/7/2013 20:12:54,11/7/2013,20:12:54,0.00,7.90,953.44,65.30,231
11/7/2013 20:13:24,11/7/2013,20:13:24,0.00,7.84,953.42,65.40,227
11/7/2013 20:13:54,11/7/2013,20:13:54,0.00,7.84,953.41,65.40,220
11/7/2013 20:14:24,11/7/2013,20:14:24,0.00,7.84,953.40,65.50,231
11/7/2013 20:14:54,11/7/2013,20:14:54,0.00,7.92,953.37,64.90,221
11/7/2013 20:15:24,11/7/2013,20:15:24,0.00,7.92,953.36,64.90,213
11/7/2013 20:15:54,11/7/2013,20:15:54,0.00,7.92,953.33,65.00,228
11/7/2013 20:16:24,11/7/2013,20:16:24,0.00,7.90,953.32,65.09,224
11/7/2013 20:16:54,11/7/2013,20:16:54,0.00,7.92,953.32,65.30,235
11/7/2013 20:17:24,11/7/2013,20:17:24,0.00,7.92,953.32,65.00,225
11/7/2013 20:17:54,11/7/2013,20:17:54,0.00,7.92,953.32,65.00,225
11/7/2013 20:18:24,11/7/2013,20:18:24,0.00,7.92,953.31,65.19,234
11/7/2013 20:18:54,11/7/2013,20:18:54,0.00,7.92,953.31,65.00,228
11/7/2013 20:19:24,11/7/2013,20:19:24,0.00,7.92,953.31,65.30,236
11/7/2013 20:19:54,11/7/2013,20:19:54,0.00,7.92,953.30,65.09,232
11/7/2013 20:20:24,11/7/2013,20:20:24,0.00,7.92,953.31,64.80,229
11/7/2013 20:20:54,11/7/2013,20:20:54,0.00,7.92,953.30,65.00,227
11/7/2013 20:21:24,11/7/2013,20:21:24,0.00,7.92,953.30,64.80,224
11/7/2013 20:21:54,11/7/2013,20:21:54,0.00,7.97,953.30,65.19,231
11/7/2013 20:22:24,11/7/2013,20:22:24,0.00,7.97,953.31,64.90,230
11/7/2013 20:22:54,11/7/2013,20:22:54,0.00,7.97,953.32,65.09,234
11/7/2013 20:23:24,11/7/2013,20:23:24,0.00,8.02,953.32,64.90,222
11/7/2013 20:23:54,11/7/2013,20:23:54,0.00,7.97,953.30,65.00,228
11/7/2013 20:24:24,11/7/2013,20:24:24,0.00,7.92,953.29,64.90,227
11/7/2013 20:24:54,11/7/2013,20:24:54,0.00,7.97,953.26,64.90,227
11/7/2013 20:25:24,11/7/2013,20:25:24,0.00,7.92,953.28,64.90,230
11/7/2013 20:25:54,11/7/2013,20:25:54,0.00,7.97,953.26,65.00,231
11/7/2013 20:26:24,11/7/2013,20:26:24,0.00,7.92,953.25,64.90,221
11/7/2013 20:26:54,11/7/2013,20:26:54,0.00,7.92,953.23,65.00,228
11/7/2013 20:27:24,11/7/2013,20:27:24,0.00,7.92,953.23,65.30,239
11/7/2013 20:27:54,11/7/2013,20:27:54,0.00,7.92,953.23,64.69,230
11/7/2013 20:28:24,11/7/2013,20:28:24,0.00,7.92,953.23,64.69,223
11/7/2013 20:28:54,11/7/2013,20:28:54,0.00,7.92,953.23,65.09,230
11/7/2013 20:29:24,11/7/2013,20:29:24,0.00,7.92,953.23,65.19,229
11/7/2013 20:29:54,11/7/2013,20:29:54,0.00,7.92,953.24,64.80,231
11/7/2013 20:30:24,11/7/2013,20:30:24,0.00,7.92,953.26,64.80,230
11/7/2013 20:30:54,11/7/2013,20:30:54,0.00,7.92,953.26,65.09,231
11/7/2013 20:31:24,11/7/2013,20:31:24,0.00,7.92,953.28,65.09,233
11/7/2013 20:31:54,11/7/2013,20:31:54,0.00,7.90,953.29,65.00,233
11/7/2013 20:32:24,11/7/2013,20:32:24,0.00,7.90,953.29,65.30,237
11/7/2013 20:32:54,11/7/2013,20:32:54,0.00,7.92,953.30,64.90,231
11/7/2013 20:33:24,11/7/2013,20:33:24,0.00,7.84,953.30,65.00,230
11/7/2013 20:33:54,11/7/2013,20:33:54,0.00,7.90,953.30,65.09,240
11/7/2013 20:34:24,11/7/2013,20:34:24,0.00,7.90,953.31,64.80,226
11/7/2013 20:34:54,11/7/2013,20:34:54,0.00,7.90,953.30,64.80,227
11/7/2013 20:35:24,11/7/2013,20:35:24,0.00,7.84,953.31,65.00,229
11/7/2013 20:35:54,11/7/2013,20:35:54,0.00,7.84,953.29,65.19,231
11/7/2013 20:36:24,11/7/2013,20:36:24,0.00,7.84,953.28,65.09,217
11/7/2013 20:36:54,11/7/2013,20:36:54,0.00,7.84,953.28,65.40,233
11/7/2013 20:37:24,11/7/2013,20:37:24,0.00,7.82,953.26,65.50,236
11/7/2013 20:37:54,11/7/2013,20:37:54,0.00,7.84,953.26,65.40,247
11/7/2013 20:38:24,11/7/2013,20:38:24,0.00,7.77,953.28,65.30,229
11/7/2013 20:38:54,11/7/2013,20:38:54,0.00,7.82,953.28,65.50,238
11/7/2013 20:39:24,11/7/2013,20:39:24,0.00,7.77,953.28,65.09,235
11/7/2013 20:39:54,11/7/2013,20:39:54,0.00,7.77,953.29,65.30,232
11/7/2013 20:40:24,11/7/2013,20:40:24,0.00,7.77,953.28,65.30,234
11/7/2013 20:40:54,11/7/2013,20:40:54,0.00,7.77,953.28,65.30,230
11/7/2013 20:41:24,11/7/2013,20:41:24,0.00,7.77,953.25,65.50,235
11/7/2013 20:41:54,11/7/2013,20:41:54,0.00,7.77,953.23,65.80,230
11/7/2013 20:42:24,11/7/2013,20:42:24,0.00,7.77,953.24,66.09,247
11/7/2013 20:42:54,11/7/2013,20:42:54,0.00,7.77,953.22,66.09,237
11/7/2013 20:43:24,11/7/2013,20:43:24,0.00,7.77,953.23,65.40,233
11/7/2013 20:43:54,11/7/2013,20:43:54,0.00,7.75,953.23,65.59,234
11/7/2013 20:44:24,11/7/2013,20:44:24,0.00,7.69,953.21,65.80,234
11/7/2013 20:44:54,11/7/2013,20:44:54,0.00,7.69,953.21,65.69,199
11/7/2013 20:45:24,11/7/2013,20:45:24,0.00,7.69,953.20,65.80,230
11/7/2013 20:45:54,11/7/2013,20:45:54,0.00,7.69,953.21,65.80,235
11/7/2013 20:46:24,11/7/2013,20:46:24,0.00,7.69,953.20,65.69,229
11/7/2013 20:46:54,11/7/2013,20:46:54,0.00,7.69,953.21,66.09,232
11/7/2013 20:47:24,11/7/2013,20:47:24,0.00,7.69,953.23,66.00,239
11/7/2013 20:47:54,11/7/2013,20:47:54,0.00,7.69,953.23,65.69,236
11/7/2013 20:48:24,11/7/2013,20:48:24,0.00,7.69,953.23,65.50,231
11/7/2013 20:48:54,11/7/2013,20:48:54,0.00,7.69,953.24,65.50,243
11/7/2013 20:49:24,11/7/2013,20:49:24,0.00,7.69,953.25,65.40,224
11/7/2013 20:49:54,11/7/2013,20:49:54,0.00,7.69,953.25,65.59,228
11/7/2013 20:50:24,11/7/2013,20:50:24,0.00,7.69,953.26,65.50,231
11/7/2013 20:50:54,11/7/2013,20:50:54,0.00,7.69,953.28,65.40,235
11/7/2013 20:51:24,11/7/2013,20:51:24,0.00,7.69,953.26,65.80,236
11/7/2013 20:51:54,11/7/2013,20:51:54,0.00,7.69,953.25,66.00,241
11/7/2013 20:52:24,11/7/2013,20:52:24,0.00,7.69,953.25,65.80,242
11/7/2013 20:52:54,11/7/2013,20:52:54,0.00,7.69,953.23,66.00,261
11/7/2013 20:53:24,11/7/2013,20:53:24,0.00,7.69,953.24,66.09,218
11/7/2013 20:53:54,11/7/2013,20:53:54,0.00,7.65,953.23,66.19,248
11/7/2013 20:54:24,11/7/2013,20:54:24,0.00,7.69,953.23,66.19,244
11/7/2013 20:54:54,11/7/2013,20:54:54,0.00,7.65,953.25,65.80,241
11/7/2013 20:55:24,11/7/2013,20:55:24,0.00,7.65,953.25,65.90,230
11/7/2013 20:55:54,11/7/2013,20:55:54,0.00,7.69,953.25,66.19,254
11/7/2013 20:56:24,11/7/2013,20:56:24,0.00,7.65,953.23,66.30,247
11/7/2013 20:56:54,11/7/2013,20:56:54,0.00,7.65,953.23,66.09,230
11/7/2013 20:57:24,11/7/2013,20:57:24,0.00,7.65,953.23,65.90,320
11/7/2013 20:57:54,11/7/2013,20:57:54,0.00,7.62,953.24,66.59,80
11/7/2013 20:58:24,11/7/2013,20:58:24,0.00,7.62,953.23,66.80,75
11/7/2013 20:58:54,11/7/2013,20:58:54,0.00,7.62,953.23,66.80,251
11/7/2013 20:59:24,11/7/2013,20:59:24,0.00,7.62,953.23,66.19,247
11/7/2013 20:59:54,11/7/2013,20:59:54,0.00,7.62,953.22,66.09,269
11/7/2013 21:00:24,11/7/2013,21:00:24,0.00,7.62,953.22,66.19,235
11/7/2013 21:00:54,11/7/2013,21:00:54,0.00,7.69,953.21,65.50,270
11/7/2013 21:01:24,11/7/2013,21:01:24,0.00,7.65,953.24,65.80,250
11/7/2013 21:01:54,11/7/2013,21:01:54,0.00,7.69,953.26,66.19,226
11/7/2013 21:02:24,11/7/2013,21:02:24,0.00,7.69,953.28,65.80,223
11/7/2013 21:02:54,11/7/2013,21:02:54,0.00,7.65,953.26,65.90,277
11/7/2013 21:03:24,11/7/2013,21:03:24,0.00,7.69,953.28,65.59,229
11/7/2013 21:03:54,11/7/2013,21:03:54,0.00,7.69,953.29,65.90,233
11/7/2013 21:04:24,11/7/2013,21:04:24,0.00,7.69,953.31,65.50,233
11/7/2013 21:04:54,11/7/2013,21:04:54,0.00,7.69,953.31,65.50,257
11/7/2013 21:05:24,11/7/2013,21:05:24,0.00,7.69,953.30,65.69,240
11/7/2013 21:05:54,11/7/2013,21:05:54,0.00,7.69,953.31,65.30,230
11/7/2013 21:06:24,11/7/2013,21:06:24,0.00,7.65,953.32,65.09,229
11/7/2013 21:06:54,11/7/2013,21:06:54,0.00,7.69,953.32,65.09,222
11/7/2013 21:07:24,11/7/2013,21:07:24,0.00,7.65,953.33,65.19,235
11/7/2013 21:07:54,11/7/2013,21:07:54,0.00,7.69,953.31,65.19,217
11/7/2013 21:08:24,11/7/2013,21:08:24,0.00,7.65,953.31,65.59,233
11/7/2013 21:08:54,11/7/2013,21:08:54,0.00,7.65,953.30,65.50,228
11/7/2013 21:09:24,11/7/2013,21:09:24,0.00,7.65,953.32,65.80,231
11/7/2013 21:09:54,11/7/2013,21:09:54,0.00,7.62,953.33,65.80,233
11/7/2013 21:10:24,11/7/2013,21:10:24,0.00,7.62,953.31,65.19,223
11/7/2013 21:10:54,11/7/2013,21:10:54,0.00,7.62,953.31,65.40,223
11/7/2013 21:11:24,11/7/2013,21:11:24,0.00,7.62,953.30,65.69,254
11/7/2013 21:11:54,11/7/2013,21:11:54,0.00,7.65,953.28,65.30,229
11/7/2013 21:12:24,11/7/2013,21:12:24,0.00,7.65,953.28,65.19,229
11/7/2013 21:12:54,11/7/2013,21:12:54,0.00,7.65,953.29,65.19,231
11/7/2013 21:13:24,11/7/2013,21:13:24,0.00,7.62,953.29,65.40,229
11/7/2013 21:13:54,11/7/2013,21:13:54,0.00,7.62,953.26,65.50,232
11/7/2013 21:14:24,11/7/2013,21:14:24,0.00,7.65,953.26,65.30,231
11/7/2013 21:14:54,11/7/2013,21:14:54,0.00,7.65,953.24,65.30,236
11/7/2013 21:15:24,11/7/2013,21:15:24,0.00,7.62,953.23,65.09,259
11/7/2013 21:15:54,11/7/2013,21:15:54,0.00,7.65,953.22,65.40,233
11/7/2013 21:16:24,11/7/2013,21:16:24,0.00,7.69,953.22,65.69,231
11/7/2013 21:16:54,11/7/2013,21:16:54,0.00,7.62,953.21,65.59,226
11/7/2013 21:17:24,11/7/2013,21:17:24,0.00,7.65,953.21,65.59,234
11/7/2013 21:17:54,11/7/2013,21:17:54,0.00,7.65,953.21,65.40,230
11/7/2013 21:18:24,11/7/2013,21:18:24,0.00,7.65,953.23,65.19,225
11/7/2013 21:18:54,11/7/2013,21:18:54,0.00,7.65,953.22,65.09,223
11/7/2013 21:19:24,11/7/2013,21:19:24,0.00,7.65,953.23,65.19,222
11/7/2013 21:19:54,11/7/2013,21:19:54,0.00,7.62,953.23,65.30,234
11/7/2013 21:20:24,11/7/2013,21:20:24,0.00,7.62,953.24,65.09,228
11/7/2013 21:20:54,11/7/2013,21:20:54,0.00,7.62,953.24,65.19,223
11/7/2013 21:21:24,11/7/2013,21:21:24,0.00,7.65,953.24,65.30,230
11/7/2013 21:21:54,11/7/2013,21:21:54,0.00,7.65,953.24,65.30,201
11/7/2013 21:22:24,11/7/2013,21:22:24,0.00,7.77,953.26,65.09,218
11/7/2013 21:22:54,11/7/2013,21:22:54,0.00,7.69,953.28,65.09,230
11/7/2013 21:23:24,11/7/2013,21:23:24,0.00,7.75,953.29,65.19,234
11/7/2013 21:23:54,11/7/2013,21:23:54,0.00,7.77,953.28,65.09,217
11/7/2013 21:24:24,11/7/2013,21:24:24,0.00,7.77,953.31,65.09,218
11/7/2013 21:24:54,11/7/2013,21:24:54,0.00,7.77,953.30,65.30,227
11/7/2013 21:25:24,11/7/2013,21:25:24,0.00,7.77,953.29,65.00,229
11/7/2013 21:25:54,11/7/2013,21:25:54,0.00,7.75,953.28,65.00,229
11/7/2013 21:26:24,11/7/2013,21:26:24,0.00,7.75,953.26,65.19,230
11/7/2013 21:26:54,11/7/2013,21:26:54,0.00,7.69,953.28,64.90,229
11/7/2013 21:27:24,11/7/2013,21:27:24,0.00,7.69,953.28,65.09,232
11/7/2013 21:27:54,11/7/2013,21:27:54,0.00,7.69,953.28,65.09,232
11/7/2013 21:28:24,11/7/2013,21:28:24,0.00,7.77,953.30,65.00,223
11/7/2013 21:28:54,11/7/2013,21:28:54,0.00,7.75,953.28,65.09,237
11/7/2013 21:29:24,11/7/2013,21:29:24,0.00,7.77,953.28,65.09,251
11/7/2013 21:29:54,11/7/2013,21:29:54,0.00,7.75,953.28,65.00,230
11/7/2013 21:30:24,11/7/2013,21:30:24,0.00,7.82,953.26,65.00,264
11/7/2013 21:30:54,11/7/2013,21:30:54,0.00,7.84,953.29,65.30,225
11/7/2013 21:31:24,11/7/2013,21:31:24,0.00,7.84,953.28,65.40,246
11/7/2013 21:31:54,11/7/2013,21:31:54,0.00,7.97,953.26,64.80,242
11/7/2013 21:32:24,11/7/2013,21:32:24,0.00,7.92,953.24,65.30,259
11/7/2013 21:32:54,11/7/2013,21:32:54,0.00,7.97,953.22,65.19,222
11/7/2013 21:33:24,11/7/2013,21:33:24,0.00,8.02,953.18,64.80,236
11/7/2013 21:33:54,11/7/2013,21:33:54,0.00,8.02,953.15,64.90,228
11/7/2013 21:34:24,11/7/2013,21:34:24,0.00,8.02,953.15,65.09,285
11/7/2013 21:34:54,11/7/2013,21:34:54,0.00,7.97,953.13,65.59,233
11/7/2013 21:35:24,11/7/2013,21:35:24,0.00,7.97,953.12,64.90,223
11/7/2013 21:35:54,11/7/2013,21:35:54,0.00,8.02,953.14,64.80,253
11/7/2013 21:36:24,11/7/2013,21:36:24,0.00,8.05,953.12,64.90,232
11/7/2013 21:36:54,11/7/2013,21:36:54,0.00,8.05,953.12,64.90,231
11/7/2013 21:37:24,11/7/2013,21:37:24,0.00,8.10,953.13,65.09,230
11/7/2013 21:37:54,11/7/2013,21:37:54,0.00,8.10,953.14,64.50,270
11/7/2013 21:38:24,11/7/2013,21:38:24,0.00,8.05,953.13,64.90,244
11/7/2013 21:38:54,11/7/2013,21:38:54,0.00,8.10,953.14,64.80,229
11/7/2013 21:39:24,11/7/2013,21:39:24,0.00,8.10,953.12,64.30,280
11/7/2013 21:39:54,11/7/2013,21:39:54,0.00,8.05,953.14,65.00,184
11/7/2013 21:40:24,11/7/2013,21:40:24,0.00,8.05,953.13,64.80,247
11/7/2013 21:40:54,11/7/2013,21:40:54,0.00,8.10,953.13,64.30,253
11/7/2013 21:41:24,11/7/2013,21:41:24,0.00,8.05,953.12,64.59,252
11/7/2013 21:41:54,11/7/2013,21:41:54,0.00,8.10,953.12,64.19,237
11/7/2013 21:42:24,11/7/2013,21:42:24,0.00,8.02,953.12,64.50,229
11/7/2013 21:42:54,11/7/2013,21:42:54,0.00,8.02,953.14,65.30,290
11/7/2013 21:43:24,11/7/2013,21:43:24,0.00,8.02,953.13,65.80,286
11/7/2013 21:43:54,11/7/2013,21:43:54,0.00,7.97,953.14,65.90,286
11/7/2013 21:44:24,11/7/2013,21:44:24,0.00,7.97,953.12,66.09,0
11/7/2013 21:44:54,11/7/2013,21:44:54,0.00,7.92,953.14,66.30,310
11/7/2013 21:45:24,11/7/2013,21:45:24,0.00,7.92,953.14,66.40,352
11/7/2013 21:45:54,11/7/2013,21:45:54,0.00,7.92,953.18,66.50,301
11/7/2013 21:46:24,11/7/2013,21:46:24,0.00,7.90,953.20,66.59,300
11/7/2013 21:46:54,11/7/2013,21:46:54,0.00,7.90,953.21,66.80,343
11/7/2013 21:47:24,11/7/2013,21:47:24,0.00,7.84,953.25,66.90,338
11/7/2013 21:47:54,11/7/2013,21:47:54,0.00,7.84,953.28,66.80,288
11/7/2013 21:48:24,11/7/2013,21:48:24,0.00,7.84,953.28,67.00,288
11/7/2013 21:48:54,11/7/2013,21:48:54,0.00,7.84,953.26,67.00,25
11/7/2013 21:49:24,11/7/2013,21:49:24,0.00,7.82,953.28,67.09,345
11/7/2013 21:49:54,11/7/2013,21:49:54,0.00,7.77,953.28,67.19,330
11/7/2013 21:50:24,11/7/2013,21:50:24,0.00,7.77,953.28,67.19,353
11/7/2013 21:50:54,11/7/2013,21:50:54,0.00,7.77,953.28,67.19,356
11/7/2013 21:51:24,11/7/2013,21:51:24,0.00,7.77,953.28,67.19,7
11/7/2013 21:51:54,11/7/2013,21:51:54,0.00,7.75,953.28,67.19,7
11/7/2013 21:52:24,11/7/2013,21:52:24,0.00,7.69,953.29,67.19,6
11/7/2013 21:52:54,11/7/2013,21:52:54,0.00,7.69,953.28,67.19,6
11/7/2013 21:53:24,11/7/2013,21:53:24,0.00,7.69,953.29,67.19,351
11/7/2013 21:53:54,11/7/2013,21:53:54,0.00,7.65,953.28,67.19,351
11/7/2013 21:54:24,11/7/2013,21:54:24,0.00,7.65,953.26,67.19,359
11/7/2013 21:54:54,11/7/2013,21:54:54,0.00,7.62,953.26,67.19,359
11/7/2013 21:55:24,11/7/2013,21:55:24,0.00,7.62,953.28,67.30,358
11/7/2013 21:55:54,11/7/2013,21:55:54,0.00,7.62,953.28,67.40,358
11/7/2013 21:56:24,11/7/2013,21:56:24,0.00,7.57,953.28,67.50,348
11/7/2013 21:56:54,11/7/2013,21:56:54,0.00,7.62,953.30,67.69,247
11/7/2013 21:57:24,11/7/2013,21:57:24,0.00,7.62,953.29,67.50,314
11/7/2013 21:57:54,11/7/2013,21:57:54,0.00,7.57,953.29,67.80,314
11/7/2013 21:58:24,11/7/2013,21:58:24,0.00,7.62,953.30,67.80,263
11/7/2013 21:58:54,11/7/2013,21:58:54,0.00,7.62,953.29,68.00,271
11/7/2013 21:59:24,11/7/2013,21:59:24,0.00,7.62,953.30,68.19,280
11/7/2013 21:59:54,11/7/2013,21:59:54,0.00,7.62,953.28,68.30,311
11/7/2013 22:00:24,11/7/2013,22:00:24,0.00,7.62,953.28,68.50,311
11/7/2013 22:00:54,11/7/2013,22:00:54,0.00,7.62,953.30,68.50,318
11/7/2013 22:01:24,11/7/2013,22:01:24,0.00,7.57,953.30,68.40,319
11/7/2013 22:01:54,11/7/2013,22:01:54,0.00,7.57,953.31,68.30,337
11/7/2013 22:02:24,11/7/2013,22:02:24,0.00,7.57,953.29,68.30,315
11/7/2013 22:02:54,11/7/2013,22:02:54,0.00,7.62,953.31,68.50,258
11/7/2013 22:03:24,11/7/2013,22:03:24,0.00,7.62,953.31,68.30,291
11/7/2013 22:03:54,11/7/2013,22:03:54,0.00,7.62,953.30,68.59,276
11/7/2013 22:04:24,11/7/2013,22:04:24,0.00,7.65,953.30,68.59,245
11/7/2013 22:04:54,11/7/2013,22:04:54,0.00,7.65,953.28,68.50,311
11/7/2013 22:05:24,11/7/2013,22:05:24,0.00,7.65,953.26,68.50,251
11/7/2013 22:05:54,11/7/2013,22:05:54,0.00,7.69,953.29,68.40,304
11/7/2013 22:06:24,11/7/2013,22:06:24,0.00,7.62,953.30,68.50,321
11/7/2013 22:06:54,11/7/2013,22:06:54,0.00,7.62,953.30,68.50,275
11/7/2013 22:07:24,11/7/2013,22:07:24,0.00,7.65,953.31,68.69,308
11/7/2013 22:07:54,11/7/2013,22:07:54,0.00,7.62,953.31,68.69,27
11/7/2013 22:08:24,11/7/2013,22:08:24,0.00,7.69,953.32,68.80,306
11/7/2013 22:08:54,11/7/2013,22:08:54,0.00,7.65,953.33,68.80,300
11/7/2013 22:09:24,11/7/2013,22:09:24,0.00,7.69,953.33,68.69,302
11/7/2013 22:09:54,11/7/2013,22:09:54,0.00,7.69,953.32,68.50,264
11/7/2013 22:10:24,11/7/2013,22:10:24,0.00,7.75,953.32,68.69,295
11/7/2013 22:10:54,11/7/2013,22:10:54,0.00,7.75,953.32,68.80,270
11/7/2013 22:11:24,11/7/2013,22:11:24,0.00,7.75,953.31,68.69,306
11/7/2013 22:11:54,11/7/2013,22:11:54,0.00,7.77,953.31,68.69,245
11/7/2013 22:12:24,11/7/2013,22:12:24,0.00,7.77,953.32,68.59,268
11/7/2013 22:12:54,11/7/2013,22:12:54,0.00,7.82,953.33,68.40,249
11/7/2013 22:13:24,11/7/2013,22:13:24,0.00,7.84,953.32,68.00,317
11/7/2013 22:13:54,11/7/2013,22:13:54,0.00,7.82,953.31,68.09,297
11/7/2013 22:14:24,11/7/2013,22:14:24,0.00,7.77,953.31,68.30,305
11/7/2013 22:14:54,11/7/2013,22:14:54,0.00,7.77,953.30,68.09,305
11/7/2013 22:15:24,11/7/2013,22:15:24,0.00,7.84,953.30,68.09,282
11/7/2013 22:15:54,11/7/2013,22:15:54,0.00,7.84,953.32,68.59,282
11/7/2013 22:16:24,11/7/2013,22:16:24,0.00,7.82,953.32,68.69,286
11/7/2013 22:16:54,11/7/2013,22:16:54,0.00,7.84,953.32,68.59,293
11/7/2013 22:17:24,11/7/2013,22:17:24,0.00,7.92,953.32,68.30,230
11/7/2013 22:17:54,11/7/2013,22:17:54,0.00,7.97,953.31,67.00,230
11/7/2013 22:18:24,11/7/2013,22:18:24,0.00,7.97,953.30,66.50,231
11/7/2013 22:18:54,11/7/2013,22:18:54,0.00,8.02,953.31,66.00,231
11/7/2013 22:19:24,11/7/2013,22:19:24,0.00,7.97,953.34,65.80,233
11/7/2013 22:19:54,11/7/2013,22:19:54,0.00,8.02,953.34,65.69,233
11/7/2013 22:20:24,11/7/2013,22:20:24,0.00,8.02,953.33,65.69,233
11/7/2013 22:20:54,11/7/2013,22:20:54,0.00,7.97,953.33,65.80,232
11/7/2013 22:21:24,11/7/2013,22:21:24,0.00,8.02,953.34,66.00,233
11/7/2013 22:21:54,11/7/2013,22:21:54,0.00,8.02,953.33,65.80,233
11/7/2013 22:22:24,11/7/2013,22:22:24,0.00,8.02,953.32,65.40,233
11/7/2013 22:22:54,11/7/2013,22:22:54,0.00,8.02,953.32,65.50,233
11/7/2013 22:23:24,11/7/2013,22:23:24,0.00,7.97,953.33,65.69,234
11/7/2013 22:23:54,11/7/2013,22:23:54,0.00,7.97,953.30,65.80,233
11/7/2013 22:24:24,11/7/2013,22:24:24,0.00,7.97,953.29,66.19,234
11/7/2013 22:24:54,11/7/2013,22:24:54,0.00,7.92,953.28,66.19,234
11/7/2013 22:25:24,11/7/2013,22:25:24,0.00,7.92,953.29,65.90,234
11/7/2013 22:25:54,11/7/2013,22:25:54,0.00,7.92,953.26,65.80,233
11/7/2013 22:26:24,11/7/2013,22:26:24,0.00,7.92,953.29,65.69,233
11/7/2013 22:26:54,11/7/2013,22:26:54,0.00,7.92,953.28,65.59,233
11/7/2013 22:27:24,11/7/2013,22:27:24,0.00,7.92,953.25,65.90,239
11/7/2013 22:27:54,11/7/2013,22:27:54,0.00,7.92,953.25,66.00,240
11/7/2013 22:28:24,11/7/2013,22:28:24,0.00,7.90,953.26,66.09,238
11/7/2013 22:28:54,11/7/2013,22:28:54,0.00,7.90,953.29,65.90,242
